3212,5,8.5
3212,5,10
3212,5,11.5
3212,5,13
3212,5,14.5
3212,5,16
3212,5,17.5
3212,5,19
3212,5,20.5
3213,1,7
3213,1,8.5
3213,1,10
3213,1,11.5
3213,1,13
3213,1,14.5
3213,1,16
3213,1,17.5
3213,1,19
3213,1,20.5
3213,2,7
3213,2,8.5
3213,2,10
3213,2,11.5
3213,2,13
3213,2,14.5
3213,2,16
3213,2,17.5
3213,2,19
3213,2,20.5
3213,3,7
3213,3,8.5
3213,3,10
3213,3,13
3213,3,14.5
3213,3,16
3213,3,17.5
3213,3,19
3213,3,20.5
3213,4,7
3213,4,8.5
3213,4,10
3213,4,11.5
3213,4,13
3213,4,14.5
3213,4,16
3213,4,17.5
3213,4,19
3213,4,20.5
3213,5,7
3213,5,8.5
3213,5,10
3213,5,11.5
3213,5,13
3213,5,14.5
3213,5,16
3213,5,17.5
3213,5,19
3213,5,20.5
3214,1,7
3214,1,8.5
3214,1,10
3214,1,11.5
3214,1,13
3214,1,14.5
3214,1,16
3214,1,17.5
3214,1,19
3214,1,20.5
3214,2,7
3214,2,8.5
3214,2,10
3214,2,11.5
3214,2,13
3214,2,14.5
3214,2,16
3214,2,17.5
3214,2,19
3214,2,20.5
3214,3,7
3214,3,8.5
3214,3,10
3214,3,11.5
3214,3,13
3214,3,14.5
3214,3,16
3214,3,17.5
3214,3,19
3214,3,20.5
3214,4,7
3214,4,8.5
3214,4,10
3214,4,11.5
3214,4,13
3214,4,14.5
3214,4,16
3214,4,17.5
3214,4,19
3214,4,20.5
3214,5,7
3214,5,8.5
3214,5,10
3214,5,11.5
3214,5,13
3214,5,14.5
3214,5,16
3214,5,17.5
3214,5,19
3214,5,20.5
3215,1,7
3215,1,8.5
3215,1,10
3215,1,11.5
3215,1,13
3215,1,14.5
3215,1,16
3215,1,17.5
3215,1,19
3215,1,20.5
3215,2,7
3215,2,8.5
3215,2,10
3215,2,11.5
3215,2,13
3215,2,14.5
3215,2,16
3215,2,17.5
3215,2,19
3215,2,20.5
3215,3,7
3215,3,8.5
3215,3,11.5
3215,3,13
3215,3,14.5
3215,3,16
3215,3,17.5
3215,3,19
3215,3,20.5
3215,4,7
3215,4,8.5
3215,4,10
3215,4,11.5
3215,4,13
3215,4,14.5
3215,4,16
3215,4,17.5
3215,4,19
3215,4,20.5
3215,5,7
3215,5,8.5
3215,5,11.5
3215,5,13
3215,5,14.5
3215,5,16
3215,5,17.5
3215,5,19
3215,5,20.5
